job_title,company,jobtype,region,working_Exp,edu_level,salary,salary_asist,salary_h,salary_l,salary_a
【業務專業】企業業務策略夥伴-高雄★,亞太電信股份有限公司,電信相關業,高雄市前金區,4年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
【FOODINNOVA 富帝國際食創】 Key Account Manager 客戶經理,格帝控股股份有限公司,廣告行銷公關業,台北市松山區,經歷不拘,大學,"月薪45,000元以上",45000以上,45000.0,45000.0,45000.0
行銷企劃專員(台北),恩德科技股份有限公司,其他金屬相關製造業,台北市士林區,經歷不拘,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
科技金融_模型應用分析師(具風險模型建模實務經驗者尤佳),中國信託商業銀行股份有限公司,銀行業,台北市南港區,2年以上,碩士,待遇面議,40000~60000,40000.0,40000.0,40000.0
《台南》電子行銷人員,遠東百貨股份有限公司,百貨相關業,台南市東區,1年以上,大學,"月薪32,500~35,000元",32500~35000,35000.0,32500.0,33750.0
電商營運企劃,雄獅鉛筆廠股份有限公司,文具禮品相關業,新北市板橋區,4年以上,專科,"月薪36,000~40,000元",36000~40000,40000.0,36000.0,38000.0
foodomo 商務營業專員,foodomo_專聯科技股份有限公司,其它軟體及網路相關業,台北市信義區,3年以上,高中以下,"月薪32,000~38,000元",32000~38000,38000.0,32000.0,35000.0
[鴻海科技集團 富盈數據] HR-Compensation and Benefits,富盈數據股份有限公司,其它軟體及網路相關業,新北市土城區,5年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
通路行銷專員,安佳Anchor_新加坡商永紐股份有限公司台灣分公司,其他食品製造業,台北市內湖區,經歷不拘,大學,"月薪30,000~40,000元",30000~40000,40000.0,30000.0,35000.0
DQA資深工程師_風扇暨熱傳導產品(桃二),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,其他電子零組件相關業,桃園市龜山區,2年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
TP- 業務專員/主任 (特販通路) (大台南&大高雄地區),金盛世紙業有限公司,其他紙製品製造業,高雄市新興區,1年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
系統分析師,全鼎資訊股份有限公司,電腦軟體服務業,台北市中正區,3年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
【北區】三峽DC後勤支援組主任,捷盟行銷股份有限公司,儲配／運輸物流業,新北市三峽區,經歷不拘,大學,"月薪35,190~42,000元",35190~42000,42000.0,35190.0,38595.0
D544 數位家庭業務規劃及運營主管 (可遠端工作),台灣大哥大股份有限公司,電信相關業,台北市信義區,10年以上,學歷不拘,待遇面議,40000~60000,40000.0,40000.0,40000.0
5L新光人壽-數據分析襄理(資料倉儲及大數據分析平台規劃),新光金融控股股份有限公司(新光金控/新光人壽/新光銀行/新光投信),金融控股業,台北市松山區,2年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
資深數位廣告企劃/GA/FB/百大電商,未來實驗室Future Lab._富奇賴股份有限公司,百貨相關業,台北市中正區,3年以上,學歷不拘,待遇面議,40000~60000,40000.0,40000.0,40000.0
專任助理,國立臺灣師範大學_秘書室,大專校院教育事業,台北市大安區,經歷不拘,碩士,"月薪37,000~38,000元",37000~38000,38000.0,37000.0,37500.0
OPPO＿產品PM,薩摩亞商新茂環球有限公司台灣分公司,其他電信及通訊相關業,台北市內湖區,2年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
foodomo APP產品專案經理,foodomo_專聯科技股份有限公司,其它軟體及網路相關業,台北市信義區,經歷不拘,高中,待遇面議,40000~60000,40000.0,40000.0,40000.0
數據分析師 (營運數據分析/醫藥暨病患服務事業部),裕利股份有限公司,其他醫療保健服務業,台北市松山區,2年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
【理級主管】資材主管,幸康電子股份有限公司,其他電子零組件相關業,彰化縣福興鄉,7年以上,大學,"月薪90,000元以上",90000以上,90000.0,90000.0,90000.0
國家環境醫學研究所誠徵計畫研究助理一名,財團法人國家衛生研究院,其他教育服務業,苗栗縣竹南鎮,經歷不拘,碩士,"月薪37,000~38,000元",37000~38000,38000.0,37000.0,37500.0
數據工程師,永豐商業銀行股份有限公司,銀行業,台北市中山區,1年以上,大學,"月薪32,500元以上",32500以上,32500.0,32500.0,32500.0
【土城】資料科學家,雲智匯科技服務股份有限公司,其他電子零組件相關業,新北市土城區,5年以上,大學,"月薪60,000元以上",60000以上,60000.0,60000.0,60000.0
人機實驗室研究員【明基BenQ數位時尚設計中心】,明基電通股份有限公司,消費性電子產品製造業,台北市內湖區,經歷不拘,碩士,待遇面議,40000~60000,40000.0,40000.0,40000.0
【新商業學校】 平台產品企劃,數位時代_巨思文化股份有限公司,雜誌／期刊出版業,台北市大安區,2年以上,大學,"月薪35,000~55,000元",35000~55000,55000.0,35000.0,45000.0
風險管理資深專員,悠遊卡股份有限公司,其他金融及輔助業,台北市南港區,7年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
薪酬福利人員,永豐商業銀行股份有限公司,銀行業,台北市中山區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
4S元富證券-數位金融數據分析主管,元富證券股份有限公司,證券及期貨業,台北市大安區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
CRM數據分析主管(總公司),新光三越百貨股份有限公司,百貨相關業,台北市信義區,5年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
專案管理專員,松盟科技股份有限公司,其他教育服務業,台中市西屯區,3年以上,大學,"月薪28,000~40,000元",28000~40000,40000.0,28000.0,34000.0
GoShare_營運管理專員,Gogoro Taiwan Limited_睿能創意股份有限公司,機車及其零件製造業,台北市松山區,1年以上,大學,"月薪33,000~42,000元",33000~42000,42000.0,33000.0,37500.0
【智能製造推動】數據分析師,華新麗華股份有限公司,其他機械製造修配業,台南市鹽水區,1年以上,大學,"月薪38,000~48,000元",38000~48000,48000.0,38000.0,43000.0
AI 研發工程師,普安科技股份有限公司,電腦系統整合服務業,新北市中和區,1年以上,碩士,待遇面議,40000~60000,40000.0,40000.0,40000.0
網紅行銷專員 Influencer Marketing (團隊擴編/香港/東南亞地區),福又達生物科技股份有限公司,藥品／化妝品及清潔用品批發業,台北市內湖區,經歷不拘,專科,"月薪32,000~35,000元",32000~35000,35000.0,32000.0,33500.0
數據分析工程師(內湖),鴻海精密工業股份有限公司,消費性電子產品製造業,台北市內湖區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
CHIC-數位廣告優化師（主任/副理）,優朋國際股份有限公司,電信相關業,台北市信義區,2年以上,專科,"月薪38,000~50,000元",38000~50000,50000.0,38000.0,44000.0
C.顧問類-顧問/資深顧問/經理(電腦審計/數據分析/風險管理),資誠聯合會計師事務所,會計服務業,台北市信義區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
【創生處】AI數據分析師,資策會_財團法人資訊工業策進會,電腦軟體服務業,南投縣南投市,1年以上,碩士,待遇面議,40000~60000,40000.0,40000.0,40000.0
官網行銷企劃,牛爾NARUKO_塞席爾商美之本國際有限公司台灣分公司,藥品／化妝品及清潔用品零售業,台北市內湖區,2年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
工程師/資深工程師(數據分析部),華電聯網股份有限公司,電腦系統整合服務業,新北市汐止區,3年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
【總公司】數據分析專員,愛德利亞台灣股份有限公司,鞋類／布類／服飾品零售業,台北市大安區,3年以上,大學,"月薪30,000~42,000元",30000~42000,42000.0,30000.0,36000.0
文案編輯,暐昕創意設計有限公司,專門設計相關業,台北市大同區,3年以上,專科,"月薪34,000~38,000元",34000~38000,38000.0,34000.0,36000.0
〔總行〕洗錢防制系統專案人員AML (台北),台新金控_台新國際商業銀行股份有限公司,銀行業,台北市大安區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
行銷數據分析企劃（媒體行銷）,PChome Online_網路家庭國際資訊(股)公司,網際網路相關業,台北市大安區,2年以上,大學,"月薪32,000~40,000元",32000~40000,40000.0,32000.0,36000.0
Engineering Leader_湖口_20126,緯創資通股份有限公司,電腦及其週邊設備製造業,新竹縣湖口鄉,6年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
數位轉型一組資深專員,中華民國資訊軟體協會,電腦軟體服務業,台北市中山區,3年以上,大學,"月薪35,000元以上",35000以上,35000.0,35000.0,35000.0
J-MART 佳瑪百貨-總公司｜採購助理 (飾品皮件課),佳瑪百貨股份有限公司,百貨相關業,新北市蘆洲區,經歷不拘,大學,"月薪27,000~35,000元",27000~35000,35000.0,27000.0,31000.0
統一超商IT商場管理(台積電Q商場),統一超商股份有限公司,百貨相關業,桃園市龍潭區,經歷不拘,大學,"月薪27,000~30,000元",27000~30000,30000.0,27000.0,28500.0
軟體類--Senior UX designer(竹北),華邦電子股份有限公司,IC設計相關業,新竹縣竹北市,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
薪酬績效主管,博晶醫電股份有限公司,其它軟體及網路相關業,新北市新店區,5年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
事業部資訊經理(建東廠),明基材料股份有限公司,光電產業,桃園市龜山區,10年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
媒體企劃 副(經)理,春樹科技股份有限公司,網際網路相關業,台北市大同區,3年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
產品經理/資深產品經理,竹間智能科技有限公司,電腦系統整合服務業,台北市內湖區,2年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
系統分析師(台北),德鴻科技股份有限公司,電腦軟體服務業,台北市大同區,3年以上,大學,"月薪55,000~70,000元",55000~70000,70000.0,55000.0,62500.0
通路業務大數據分析人員,兆豐證券股份有限公司,證券及期貨業,台北市中正區,2年以上,大學,"月薪30,000~40,000元",30000~40000,40000.0,30000.0,35000.0
技術員,星歐光學股份有限公司,醫療器材製造業,台中市南屯區,經歷不拘,大學,"月薪30,000~35,000元",30000~35000,35000.0,30000.0,32500.0
商品精算人員,華南產物保險股份有限公司,產物保險業,台北市信義區,經歷不拘,大學,"月薪31,000~39,000元",31000~39000,39000.0,31000.0,35000.0
總公司_採購專員,車麗屋汽車百貨股份有限公司,汽機車及其零配件／用品零售業,新北市中和區,1年以上,專科,"月薪28,000~38,000元",28000~38000,38000.0,28000.0,33000.0
物流企劃專員(物流運營),全家便利商店股份有限公司,量販流通相關業,台北市中山區,1年以上,大學,"月薪38,000~41,000元",38000~41000,41000.0,38000.0,39500.0
業務/特販專員(另有業績獎金，工作地：台北/台中/高雄),憶霖企業股份有限公司,食品什貨批發業,新北市三重區,2年以上,大學,"月薪30,000~40,000元",30000~40000,40000.0,30000.0,35000.0
數據分析程式設計師/軟體工程師,技嘉科技股份有限公司,電腦及其週邊設備製造業,新北市新店區,1年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
數位行銷,社企流股份有限公司,廣告行銷公關業,台北市大安區,2年以上,學歷不拘,"月薪34,000~45,000元",34000~45000,45000.0,34000.0,39500.0
機器學習/大數據工程師Machine Learning Engineer,小柿智檢科技股份有限公司,電腦軟體服務業,新北市林口區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
遊戲網路行銷專員,Finger Game_芬格國際股份有限公司,電腦軟體服務業,台北市大安區,1年以上,專科,"月薪32,000~40,000元",32000~40000,40000.0,32000.0,36000.0
官網CRM,牛爾NARUKO_塞席爾商美之本國際有限公司台灣分公司,藥品／化妝品及清潔用品零售業,台北市內湖區,2年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
電商業務專員-擴大徵招(新北市-三重區),元氣熊創意生活家居_金宏達國際有限公司,綜合商品批發代理業,新北市三重區,經歷不拘,高中以下,"月薪27,000~32,000元",27000~32000,32000.0,27000.0,29500.0
C業務通路數據分析人員,中國人壽保險股份有限公司(總公司),人身保險業,台北市松山區,3年以上,大學,"月薪35,000元以上",35000以上,35000.0,35000.0,35000.0
【營銷部】台中◇行政營銷專員（限2年以上經驗）,S'AIME東京企劃_奧奇國際有限公司,綜合商品批發代理業,台中市南屯區,2年以上,專科,"月薪28,000~38,000元",28000~38000,38000.0,28000.0,33000.0
經管_產效與成本分析資深管理師(台中),寶成工業股份有限公司,鞋類製造業,台中市西屯區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
經管_產效與成本分析資深管理師(台中),寶成工業股份有限公司,鞋類製造業,台中市西屯區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
石二鍋&12MINI-數據分析工程師,王品餐飲股份有限公司,餐館業,台中市西區,5年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
機器學習/大數據工程師Machine Learning Engineer,小柿智檢科技股份有限公司,電腦軟體服務業,新北市林口區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
行政客服部-徵信審查專員,高鉅科技股份有限公司,網際網路相關業,台中市西區,經歷不拘,專科,"月薪25,250~30,000元",25250~30000,30000.0,25250.0,27625.0
資訊數據分析師(CRM專案室),中興保全科技股份有限公司,網際網路相關業,台北市大同區,3年以上,大學,"月薪45,000元以上",45000以上,45000.0,45000.0,45000.0
AD10794 大數據分析師(Customer Service),華碩電腦股份有限公司,電腦及其週邊設備製造業,台北市北投區,經歷不拘,大學,"月薪35,000~50,000元",35000~50000,50000.0,35000.0,42500.0
